Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2023-04-22,ATL,Home,HOU,L,3.0,6.0,9.0,14-7,1.0,up 0.5,Valdez,Wright,Abreu,2:22,N,42399.0,1.16,-3,
2023-04-23,ATL,Home,HOU,L,2.0,5.0,9.0,14-8,1.0,up 0.5,Neris,Minter,Abreu,2:52,D,41530.0,1.11,-4,
2023-04-24,ATL,Home,MIA,W,11.0,0.0,9.0,15-8,1.0,up 1.0,Strider,Cabrera,None,2:21,N,28241.0,1.24,1,
2023-04-25,ATL,Home,MIA,W,7.0,4.0,9.0,16-8,1.0,up 2.0,Morton,Hoeing,None,2:32,N,34059.0,1.27,2,
2023-04-26,ATL,Home,MIA,W,6.0,4.0,9.0,17-8,1.0,up 3.0,Tonkin,Floro,Minter,2:28,N,30282.0,1.29,3,
2023-04-27,ATL,Home,MIA,L,4.0,5.0,9.0,17-9,1.0,up 2.0,Puk,Minter,Floro,2:34,D,32196.0,1.31,-1,
2023-04-28,ATL,@,NYM,W,4.0,0.0,5.0,18-9,1.0,up 3.0,Fried,Peterson,None,1:23,N,29240.0,1.39,1,
2023-05-01,ATL,@,NYM,W,9.0,8.0,9.0,19-9,1.0,up 3.0,Strider,Reyes,Minter,2:53,D,,1.34,2,
2023-05-01,ATL,@,NYM,L,3.0,5.0,9.0,19-10,1.0,up 3.0,Smith,Morton,Robertson,2:32,D,27603.0,1.37,-1,
2023-05-02,ATL,@,MIA,W,6.0,0.0,9.0,20-10,1.0,up 3.5,Elder,Alcántara,None,2:40,N,8626.0,1.32,1,
2023-05-03,ATL,@,MIA,W,14.0,6.0,9.0,21-10,1.0,up 5.0,McHugh,Garrett,None,2:37,N,10428.0,1.35,2,
2023-05-04,ATL,@,MIA,W,6.0,3.0,9.0,22-10,1.0,up 6.0,Dodd,Luzardo,Minter,2:36,D,8295.0,1.32,3,
2023-05-05,ATL,Home,BAL,L,4.0,9.0,9.0,22-11,1.0,up 5.0,Kremer,Fried,None,2:45,N,40176.0,1.20,-1,
2023-05-06,ATL,Home,BAL,W,5.0,4.0,9.0,23-11,1.0,up 6.0,Minter,Coulombe,Iglesias,2:52,N,41454.0,1.23,1,
2023-05-07,ATL,Home,BAL,W-wo,3.0,2.0,12.0,24-11,1.0,up 7.0,Tonkin,Pérez,None,3:29,D,40800.0,1.14,2,
2023-05-09,ATL,Home,BOS,W,9.0,3.0,9.0,25-11,1.0,up 7.5,Morton,Pivetta,None,2:42,N,36805.0,1.16,3,
2023-05-10,ATL,Home,BOS,L,2.0,5.0,9.0,25-12,1.0,up 6.5,Bello,Minter,Jansen,2:43,N,40270.0,1.14,-1,
2023-05-12,ATL,@,TOR,L,0.0,3.0,9.0,25-13,1.0,up 6.0,Bassitt,Strider,None,2:12,N,35047.0,1.16,-2,
2023-05-13,ATL,@,TOR,L,2.0,5.0,9.0,25-14,1.0,up 5.0,Swanson,Minter,Romano,2:50,D,41341.0,1.18,-3,
2023-05-14,ATL,@,TOR,L-wo,5.0,6.0,9.0,25-15,1.0,up 5.0,Pearson,Iglesias,None,3:04,D,40895.0,1.24,-4,
2023-05-15,ATL,@,TEX,W,12.0,0.0,9.0,26-15,1.0,up 6.0,Morton,Bradford,None,2:31,N,26791.0,1.25,1,
2023-05-16,ATL,@,TEX,L,4.0,7.0,9.0,26-16,1.0,up 5.0,Dunning,Shuster,Smith,2:15,N,23246.0,1.20,-1,
2023-05-17,ATL,@,TEX,W,6.0,5.0,9.0,27-16,1.0,up 5.0,Anderson,Burke,Iglesias,2:29,N,30035.0,1.27,1,
2023-05-19,ATL,Home,SEA,W,6.0,2.0,9.0,28-16,1.0,up 5.5,McHugh,Miller,None,2:29,N,40412.0,1.19,2,
2023-05-20,ATL,Home,SEA,L,3.0,7.0,9.0,28-17,1.0,up 4.5,Gilbert,Tonkin,None,2:46,N,40250.0,1.19,-1,
2023-05-21,ATL,Home,SEA,W,3.0,2.0,9.0,29-17,1.0,up 5.0,Shuster,Kirby,Iglesias,2:05,D,40213.0,1.27,1,
2023-05-22,ATL,Home,LAD,L,6.0,8.0,9.0,29-18,1.0,up 4.5,Phillips,Morton,Graterol,2:54,N,40205.0,1.31,-1,
2023-05-23,ATL,Home,LAD,L,1.0,8.0,9.0,29-19,1.0,up 4.5,Miller,Strider,None,2:48,N,36731.0,1.33,-2,
2023-05-24,ATL,Home,LAD,W-wo,4.0,3.0,9.0,30-19,1.0,up 5.5,Iglesias,Bickford,None,2:42,N,37838.0,1.38,1,
2023-05-25,ATL,Home,PHI,W,8.0,5.0,9.0,31-19,1.0,up 5.5,Anderson,Soto,Iglesias,2:44,N,43216.0,1.43,2,
2023-05-26,ATL,Home,PHI,L,4.0,6.0,9.0,31-20,1.0,up 4.5,Walker,Jiménez,Kimbrel,2:55,N,40533.0,1.37,-1,
2023-05-27,ATL,Home,PHI,L,1.0,2.0,9.0,31-21,1.0,up 4.5,Wheeler,Morton,Kimbrel,2:24,D,42665.0,1.37,-2,
2023-05-28,ATL,Home,PHI,W,11.0,4.0,9.0,32-21,1.0,up 4.5,Strider,Covey,None,2:52,N,43109.0,1.48,1,
2023-05-29,ATL,@,OAK,L,2.0,7.0,9.0,32-22,1.0,up 4.0,Erceg,Soroka,None,2:31,N,8556.0,1.25,-1,
2023-05-30,ATL,@,OAK,L-wo,1.0,2.0,9.0,32-23,1.0,up 4.0,Fujinami,Iglesias,None,2:19,N,5116.0,1.28,-2,
2023-05-31,ATL,@,OAK,W,4.0,2.0,9.0,33-23,1.0,up 4.0,Shuster,Kaprielian,Iglesias,2:19,D,6429.0,1.31,1,
2023-06-02,ATL,@,ARI,L,2.0,3.0,9.0,33-24,1.0,up 3.5,Kelly,Morton,Castro,2:11,N,27469.0,1.38,-1,
2023-06-03,ATL,@,ARI,W,5.0,2.0,9.0,34-24,1.0,up 3.5,Strider,Nelson,Iglesias,2:44,N,36529.0,1.41,1,
2023-06-04,ATL,@,ARI,W,8.0,5.0,9.0,35-24,1.0,up 3.5,Minter,Castro,Iglesias,3:13,D,32401.0,1.39,2,
2023-06-06,ATL,Home,NYM,W,6.0,4.0,9.0,36-24,1.0,up 3.0,Elder,Smith,Iglesias,2:38,N,37365.0,1.46,3,
2023-06-07,ATL,Home,NYM,W,7.0,5.0,9.0,37-24,1.0,up 3.0,Anderson,Raley,Minter,2:54,N,40178.0,1.36,4,
2023-06-08,ATL,Home,NYM,W-wo,13.0,10.0,10.0,38-24,1.0,up 3.5,Iglesias,Hunter,None,3:33,N,39347.0,1.36,5,
2023-06-09,ATL,Home,WSN,W,3.0,2.0,9.0,39-24,1.0,up 4.5,Yates,Finnegan,Iglesias,2:46,N,40297.0,1.25,6,
2023-06-10,ATL,Home,WSN,W,6.0,4.0,9.0,40-24,1.0,up 4.5,Shuster,Gore,Minter,2:22,D,40799.0,1.17,7,
2023-06-11,ATL,Home,WSN,L,2.0,6.0,9.0,40-25,1.0,up 3.5,Williams,Elder,None,2:23,D,36744.0,1.15,-1,
2023-06-12,ATL,@,DET,L-wo,5.0,6.0,10.0,40-26,1.0,up 3.5,Lange,Jiménez,None,3:07,N,18742.0,1.16,-2,
2023-06-14,ATL,@,DET,W,10.0,7.0,9.0,41-26,1.0,up 4.5,Strider,Olson,None,3:12,D,,1.23,1,
2023-06-14,ATL,@,DET,W,6.0,5.0,9.0,42-26,1.0,up 4.5,McHugh,Lorenzen,Minter,2:22,D,24186.0,1.19,2,
2023-06-15,ATL,Home,COL,W,8.0,3.0,9.0,43-26,1.0,up 5.0,Smith-Shawver,Freeland,Tonkin,2:33,N,38555.0,1.18,3,
2023-06-16,ATL,Home,COL,W,8.0,1.0,9.0,44-26,1.0,up 5.0,Shuster,Lamet,None,2:14,N,41214.0,1.15,4,
2023-06-17,ATL,Home,COL,W,10.0,2.0,9.0,45-26,1.0,up 5.0,Elder,Seabold,None,2:31,D,41558.0,1.09,5,
2023-06-18,ATL,Home,COL,W,14.0,6.0,9.0,46-26,1.0,up 5.0,Morton,Anderson,None,3:01,D,41161.0,1.06,6,
2023-06-20,ATL,@,PHI,W,4.0,2.0,9.0,47-26,1.0,up 5.5,Strider,Hoffman,Iglesias,2:46,N,37746.0,1.19,7,
2023-06-22,ATL,@,PHI,W,5.0,1.0,10.0,48-26,1.0,up 6.0,Iglesias,Marte,None,2:57,D,39570.0,1.11,8,
2023-06-23,ATL,@,CIN,L,10.0,11.0,9.0,48-27,1.0,up 6.0,Young,McHugh,Díaz,3:13,N,43086.0,.98,-1,
2023-06-24,ATL,@,CIN,W,7.0,6.0,9.0,49-27,1.0,up 6.0,Tonkin,Ashcraft,Iglesias,3:09,D,43498.0,1.06,1,
2023-06-25,ATL,@,CIN,W,7.0,6.0,9.0,50-27,1.0,up 6.0,Morton,Wynne,Iglesias,3:28,D,40140.0,.95,2,
2023-06-26,ATL,Home,MIN,W,4.0,1.0,9.0,51-27,1.0,up 6.5,Strider,Gray,Yates,2:23,N,40884.0,.80,3,
2023-06-27,ATL,Home,MIN,W,6.0,2.0,9.0,52-27,1.0,up 6.5,Elder,Ryan,None,2:34,N,42635.0,.76,4,
2023-06-28,ATL,Home,MIN,W,3.0,0.0,9.0,53-27,1.0,up 6.5,Yates,Maeda,Iglesias,2:24,D,38260.0,.74,5,
2023-06-30,ATL,Home,MIA,W,16.0,4.0,9.0,54-27,1.0,up 7.0,Soroka,Hoeing,None,2:30,N,42320.0,1.07,6,
2023-07-01,ATL,Home,MIA,W,7.0,0.0,9.0,55-27,1.0,up 8.0,Morton,Pérez,None,2:31,D,41889.0,.96,7,
2023-07-02,ATL,Home,MIA,W,6.0,3.0,9.0,56-27,1.0,up 9.0,Strider,Alcántara,Iglesias,2:32,D,40932.0,.83,8,
2023-07-03,ATL,@,CLE,W,4.0,2.0,9.0,57-27,1.0,up 9.0,Elder,Williams,Iglesias,2:26,N,38106.0,.51,9,
2023-07-04,ATL,@,CLE,L-wo,5.0,6.0,10.0,57-28,1.0,up 8.0,De Los Santos,Iglesias,None,3:02,N,24808.0,.46,-1,
2023-07-05,ATL,@,CLE,W,8.0,1.0,9.0,58-28,1.0,up 8.0,Tonkin,Quantrill,None,2:56,N,23862.0,.52,1,
2023-07-07,ATL,@,TBR,W,2.0,1.0,9.0,59-28,1.0,up 9.5,Morton,Glasnow,Iglesias,2:19,N,25025.0,.50,2,
2023-07-08,ATL,@,TBR,W,6.0,1.0,9.0,60-28,1.0,up 9.5,Strider,Bradley,None,2:46,N,25025.0,.44,3,
2023-07-09,ATL,@,TBR,L,4.0,10.0,9.0,60-29,1.0,up 8.5,Eflin,Elder,None,2:29,D,25025.0,.40,-1,
2023-07-14,ATL,Home,CHW,W,9.0,0.0,9.0,61-29,1.0,up 9.5,Morton,Kopech,None,2:32,N,42782.0,.43,1,
2023-07-15,ATL,Home,CHW,L,5.0,6.0,9.0,61-30,1.0,up 9.5,Lynn,Strider,Graveman,2:44,N,43344.0,.33,-1,
2023-07-16,ATL,Home,CHW,L,1.0,8.0,9.0,61-31,1.0,up 9.5,Cease,Allard,None,2:44,D,40174.0,.44,-2,
2023-07-18,ATL,Home,ARI,L,13.0,16.0,9.0,61-32,1.0,up 9.5,Castro,Iglesias,Ginkel,3:05,N,41100.0,.46,-3,
2023-07-19,ATL,Home,ARI,L,3.0,5.0,9.0,61-33,1.0,up 9.5,Nelson,Morton,Ginkel,2:26,N,41992.0,.54,-4,
2023-07-20,ATL,Home,ARI,W,7.0,5.0,9.0,62-33,1.0,up10.5,Yates,Castro,Iglesias,2:29,D,38791.0,.57,1,
2023-07-21,ATL,@,MIL,W,6.0,4.0,9.0,63-33,1.0,up11.5,Soroka,Peralta,Yates,2:32,N,37698.0,.54,2,
2023-07-22,ATL,@,MIL,L,3.0,4.0,9.0,63-34,1.0,up11.5,Payamps,Jiménez,Williams,2:32,N,39707.0,.46,-1,
2023-07-23,ATL,@,MIL,W,4.0,2.0,9.0,64-34,1.0,up11.5,Hernández,Peguero,Iglesias,2:35,D,38605.0,.49,1,
2023-07-25,ATL,@,BOS,L,1.0,7.0,9.0,64-35,1.0,up11.0,Pivetta,Morton,None,2:54,N,36663.0,.32,-1,
2023-07-26,ATL,@,BOS,L,3.0,5.0,9.0,64-36,1.0,up10.0,Jacques,Johnson,Jansen,2:29,N,37457.0,.42,-2,
2023-07-28,ATL,Home,MIL,W,10.0,7.0,9.0,65-36,1.0,up10.0,McHugh,Houser,Iglesias,2:55,N,42502.0,.57,1,
2023-07-29,ATL,Home,MIL,W,11.0,5.0,9.0,66-36,1.0,up11.0,Elder,Teherán,None,2:36,N,43276.0,.44,2,
2023-07-30,ATL,Home,MIL,W,8.0,6.0,9.0,67-36,1.0,up11.5,Yates,Payamps,Iglesias,2:30,D,40262.0,.36,3,
2023-07-31,ATL,Home,LAA,L,1.0,4.0,9.0,67-37,1.0,up11.0,Silseth,Morton,López,2:36,N,41173.0,.29,-1,
2023-08-01,ATL,Home,LAA,W,5.0,1.0,9.0,68-37,1.0,up11.0,Strider,Sandoval,None,2:30,N,41777.0,.35,1,
2023-08-02,ATL,Home,LAA,W,12.0,5.0,9.0,69-37,1.0,up12.0,Chirinos,Giolito,None,2:39,D,36495.0,.28,2,
2023-08-04,ATL,@,CHC,W,8.0,0.0,9.0,70-37,1.0,up12.5,Fried,Hendricks,None,2:09,D,36225.0,.25,3,
2023-08-05,ATL,@,CHC,L,6.0,8.0,9.0,70-38,1.0,up11.5,Fulmer,Elder,None,3:10,D,40201.0,.17,-1,
2023-08-06,ATL,@,CHC,L,4.0,6.0,9.0,70-39,1.0,up10.5,Steele,Morton,Alzolay,2:52,D,39015.0,.19,-2,
2023-08-07,ATL,@,PIT,L,6.0,7.0,9.0,70-40,1.0,up10.0,Mlodzinski,Strider,Bednar,2:51,N,14627.0,.25,-3,
2023-08-08,ATL,@,PIT,W,8.0,6.0,9.0,71-40,1.0,up10.5,Yates,Bednar,Iglesias,2:58,N,15583.0,.31,1,
2023-08-09,ATL,@,PIT,W,6.0,5.0,9.0,72-40,1.0,up10.5,Johnson,Mlodzinski,Iglesias,3:15,N,17639.0,.23,2,
2023-08-10,ATL,@,PIT,L,5.0,7.0,9.0,72-41,1.0,up 9.5,Hatch,Elder,Holderman,2:46,D,16550.0,.23,-1,
2023-08-11,ATL,@,NYM,W,7.0,0.0,9.0,73-41,1.0,up 9.5,Morton,Megill,None,2:55,N,37339.0,.27,1,
2023-08-12,ATL,@,NYM,W,21.0,3.0,9.0,74-41,1.0,up11.0,Winans,Reyes,None,3:12,D,39859.0,.25,2,
2023-08-12,ATL,@,NYM,W,6.0,0.0,9.0,75-41,1.0,up11.0,Strider,Quintana,None,2:53,N,30254.0,.25,3,
2023-08-13,ATL,@,NYM,L,6.0,7.0,9.0,75-42,1.0,up11.0,Senga,Chirinos,Ottavino,3:03,N,30338.0,.15,-1,
2023-08-14,ATL,Home,NYY,W,11.0,3.0,9.0,76-42,1.0,up11.5,Fried,Schmidt,None,2:50,N,42717.0,.19,1,
2023-08-15,ATL,Home,NYY,W,5.0,0.0,9.0,77-42,1.0,up12.5,Elder,Severino,None,2:18,N,40454.0,.15,2,
2023-08-16,ATL,Home,NYY,W,2.0,0.0,9.0,78-42,1.0,up12.5,Morton,Vásquez,Iglesias,2:08,N,40743.0,.12,3,
2023-08-18,ATL,Home,SFG,W,4.0,0.0,9.0,79-42,1.0,up13.5,Strider,Cobb,None,2:32,N,40688.0,.10,4,
2023-08-19,ATL,Home,SFG,W,6.0,5.0,9.0,80-42,1.0,up13.5,Yates,Rogers,Iglesias,2:25,N,42744.0,.09,5,
2023-08-20,ATL,Home,SFG,L,3.0,4.0,9.0,80-43,1.0,up13.5,Doval,Yates,None,3:11,D,40291.0,.07,-1,
2023-08-21,ATL,Home,NYM,L,4.0,10.0,9.0,80-44,1.0,up12.5,Bickford,Winans,None,3:02,N,33216.0,.08,-2,
2023-08-22,ATL,Home,NYM,W,3.0,2.0,9.0,81-44,1.0,up12.5,Elder,Megill,Iglesias,2:52,N,36841.0,.12,1,
2023-08-23,ATL,Home,NYM,W,7.0,0.0,9.0,82-44,1.0,up13.5,Morton,Quintana,None,2:35,N,35674.0,.10,2,
2023-08-25,ATL,@,SFG,W,5.0,1.0,9.0,83-44,1.0,up13.5,Strider,Webb,None,2:15,N,36511.0,.06,3,
2023-08-26,ATL,@,SFG,W,7.0,3.0,9.0,84-44,1.0,up13.5,Fried,Manaea,None,2:41,D,36798.0,.08,4,
2023-08-27,ATL,@,SFG,L,5.0,8.0,9.0,84-45,1.0,up12.5,Alexander,Shuster,Doval,2:47,D,31047.0,.08,-1,
2023-08-28,ATL,@,COL,W,14.0,4.0,9.0,85-45,1.0,up12.5,Elder,Kauffmann,None,2:54,N,27024.0,.11,1,
2023-08-29,ATL,@,COL,W,3.0,1.0,9.0,86-45,1.0,up12.5,Morton,Lambert,Iglesias,2:36,N,25244.0,.07,2,
2023-08-30,ATL,@,COL,W,7.0,3.0,9.0,87-45,1.0,up13.5,Vines,Freeland,None,2:35,N,27425.0,.10,3,
2023-08-31,ATL,@,LAD,W,8.0,7.0,9.0,88-45,1.0,up14.0,Strider,Lynn,Iglesias,2:52,N,47623.0,.07,4,
2023-09-01,ATL,@,LAD,W,6.0,3.0,9.0,89-45,1.0,up15.0,Fried,Urías,Yates,2:53,N,52436.0,.07,5,
2023-09-02,ATL,@,LAD,W,4.0,2.0,10.0,90-45,1.0,up16.0,Tonkin,Vesia,Iglesias,2:43,N,51470.0,.03,6,
2023-09-03,ATL,@,LAD,L,1.0,3.0,9.0,90-46,1.0,up15.0,Miller,Morton,Graterol,2:33,D,47499.0,.02,-1,
2023-09-05,ATL,Home,STL,L,6.0,10.0,9.0,90-47,1.0,up14.5,Mikolas,Soroka,None,2:43,N,33553.0,.03,-2,
2023-09-06,ATL,Home,STL,L,6.0,11.0,9.0,90-48,1.0,up13.5,Hudson,Strider,None,2:53,N,35514.0,.02,-3,
2023-09-07,ATL,Home,STL,W,8.0,5.0,9.0,91-48,1.0,up14.0,Fried,Wainwright,None,2:45,N,34349.0,.03,1,
2023-09-08,ATL,Home,PIT,W,8.0,2.0,9.0,92-48,1.0,up15.0,Elder,Keller,None,2:14,N,40452.0,.03,2,
2023-09-09,ATL,Home,PIT,L,4.0,8.0,9.0,92-49,1.0,up14.0,Borucki,Dodd,None,3:12,N,42866.0,.03,-1,
2023-09-10,ATL,Home,PIT,W,5.0,2.0,9.0,93-49,1.0,up15.0,Hand,Selby,Iglesias,2:25,D,39071.0,.05,1,
2023-09-11,ATL,@,PHI,W,10.0,8.0,10.0,94-49,1.0,up15.0,Iglesias,Alvarado,Yates,3:08,D,30572.0,.03,2,
2023-09-11,ATL,@,PHI,L,5.0,7.0,9.0,94-50,1.0,up15.0,Lorenzen,Wright,Kimbrel,2:43,N,27025.0,.02,-1,
2023-09-12,ATL,@,PHI,W,7.0,6.0,10.0,95-50,1.0,up16.0,Iglesias,Kimbrel,Hand,3:28,N,28683.0,.03,1,
2023-09-13,ATL,@,PHI,W,4.0,1.0,9.0,96-50,1.0,up17.0,Strider,Sánchez,Yates,2:20,N,31133.0,.02,2,
2023-09-15,ATL,@,MIA,L,6.0,9.0,9.0,96-51,1.0,up16.0,Puk,Hand,Scott,2:55,N,17692.0,.01,-1,
2023-09-16,ATL,@,MIA,L,5.0,11.0,9.0,96-52,1.0,up15.0,Scott,Yates,None,2:59,D,24329.0,.01,-2,
2023-09-17,ATL,@,MIA,L,2.0,16.0,9.0,96-53,1.0,up15.0,Luzardo,Morton,None,2:54,D,22051.0,.02,-3,
2023-09-18,ATL,Home,PHI,L,1.0,7.0,9.0,96-54,1.0,up14.0,Wheeler,Wright,None,2:31,N,39216.0,.03,-4,
2023-09-19,ATL,Home,PHI,W,9.0,3.0,9.0,97-54,1.0,up15.0,Strider,Sánchez,None,2:30,N,40695.0,.04,1,
2023-09-20,ATL,Home,PHI,L,5.0,6.0,10.0,97-55,1.0,up14.0,Kimbrel,Minter,Strahm,3:06,D,38856.0,.05,-1,
2023-09-21,ATL,@,WSN,W,10.0,3.0,9.0,98-55,1.0,up14.0,Fried,Irvin,None,3:12,N,28100.0,.05,1,
2023-09-22,ATL,@,WSN,W,9.0,6.0,9.0,99-55,1.0,up14.0,Tonkin,Corbin,Iglesias,3:01,N,36297.0,.04,2,
2023-09-24,ATL,@,WSN,L,2.0,3.0,9.0,99-56,1.0,up13.0,Rutledge,Winans,Finnegan,2:23,D,31989.0,.02,-1,
2023-09-24,ATL,@,WSN,W,8.0,5.0,9.0,100-56,1.0,up13.0,Strider,Adon,None,2:57,N,34501.0,.02,1,
2023-09-26,ATL,Home,CHC,W,7.0,6.0,9.0,101-56,1.0,up13.0,Hand,Smyly,Iglesias,2:49,N,40151.0,.02,2,
2023-09-27,ATL,Home,CHC,W-wo,6.0,5.0,10.0,102-56,1.0,up13.0,Chavez,Palencia,None,2:51,N,37246.0,.01,3,
2023-09-28,ATL,Home,CHC,W,5.0,3.0,9.0,103-56,1.0,up14.0,Wright,Stroman,Iglesias,2:43,N,40249.0,.01,4,
2023-09-29,ATL,Home,WSN,L,6.0,10.0,9.0,103-57,1.0,up13.5,Weems,Hand,None,3:16,N,41481.0,.00,-1,
2023-09-30,ATL,Home,WSN,W,5.0,3.0,9.0,104-57,1.0,up15.0,Strider,Weems,Iglesias,3:00,N,41652.0,.00,1,
2023-10-01,ATL,Home,WSN,L,9.0,10.0,9.0,104-58,1.0,up14.0,Harvey,Tonkin,Finnegan,3:09,D,40697.0,.00,-1,
2023-03-30,BAL,@,BOS,W,10.0,9.0,9.0,1-0,1.0,Tied,Gibson,Kluber,Bautista,3:10,D,36049.0,1.01,1,
2023-04-01,BAL,@,BOS,L-wo,8.0,9.0,9.0,1-1,2.0,1.0,Jansen,Bautista,None,3:04,D,29062.0,1.03,-1,
2023-04-02,BAL,@,BOS,L,5.0,9.0,9.0,1-2,4.0,2.0,Houck,Irvin,None,2:44,D,27886.0,1.00,-2,
2023-04-03,BAL,@,TEX,W,2.0,0.0,9.0,2-2,3.0,2.0,Coulombe,Gray,Bautista,2:18,N,15867.0,.91,1,
2023-04-04,BAL,@,TEX,W,7.0,2.0,9.0,3-2,2.0,2.0,Gibson,Heaney,None,2:30,N,16268.0,.93,2,
2023-04-05,BAL,@,TEX,L,2.0,5.0,9.0,3-3,3.0,3.0,deGrom,Voth,Leclerc,2:19,D,18560.0,1.01,-1,
2023-04-07,BAL,Home,NYY,W,7.0,6.0,9.0,4-3,3.0,3.0,Pérez,Marinaccio,Bautista,3:04,D,45017.0,.99,1,
2023-04-08,BAL,Home,NYY,L,1.0,4.0,9.0,4-4,4.0,4.0,Brito,Irvin,Holmes,2:47,N,30561.0,1.05,-1,
2023-04-09,BAL,Home,NYY,L,3.0,5.0,9.0,4-5,5.0,5.0,Cortés,Wells,Holmes,2:28,D,29221.0,.96,-2,
2023-04-10,BAL,Home,OAK,W,5.0,1.0,9.0,5-5,4.0,5.0,Gibson,Sears,None,2:48,N,9322.0,.84,1,
2023-04-11,BAL,Home,OAK,W,12.0,8.0,9.0,6-5,4.0,5.0,Baker,Moll,None,3:08,N,12305.0,.89,2,
2023-04-12,BAL,Home,OAK,L,4.0,8.0,9.0,6-6,4.0,6.0,Smith,Akin,None,2:50,N,10181.0,.90,-1,
2023-04-13,BAL,Home,OAK,W-wo,8.0,7.0,9.0,7-6,4.0,6.0,Bautista,May,None,2:58,D,11665.0,.87,1,
2023-04-14,BAL,@,CHW,W,6.0,3.0,9.0,8-6,3.0,5.0,Baumann,López,Bautista,2:58,N,18941.0,.91,2,
2023-04-15,BAL,@,CHW,L-wo,6.0,7.0,10.0,8-7,4.0,5.0,Lambert,Gillaspie,None,3:21,D,32091.0,.97,-1,
2023-04-16,BAL,@,CHW,W,8.0,4.0,9.0,9-7,4.0,5.0,Baumann,Bummer,None,2:46,D,13794.0,.93,1,
2023-04-18,BAL,@,WSN,W,1.0,0.0,9.0,10-7,3.0,4.5,Kremer,Gray,Bautista,2:34,N,18747.0,.91,2,
2023-04-19,BAL,@,WSN,W,4.0,0.0,9.0,11-7,2.0,4.5,Bradish,Gore,None,2:26,N,22598.0,.93,3,
2023-04-21,BAL,Home,DET,W-wo,2.0,1.0,9.0,12-7,2.0,4.5,Bautista,Foley,None,2:25,N,18772.0,1.03,4,
2023-04-22,BAL,Home,DET,W,5.0,1.0,9.0,13-7,2.0,4.5,Gibson,Wentz,None,2:15,N,12194.0,1.03,5,
2023-04-23,BAL,Home,DET,W-wo,2.0,1.0,10.0,14-7,2.0,4.5,Akin,Englert,None,2:44,D,36975.0,1.05,6,
2023-04-24,BAL,Home,BOS,W,5.0,4.0,9.0,15-7,2.0,4.5,Kremer,Sale,Cano,2:29,N,11811.0,1.12,7,
2023-04-25,BAL,Home,BOS,L,6.0,8.0,9.0,15-8,2.0,4.5,Kluber,Bradish,Jansen,2:44,N,14343.0,1.11,-1,
2023-04-26,BAL,Home,BOS,W,6.0,2.0,9.0,16-8,2.0,3.5,Wells,Houck,None,2:37,D,12044.0,1.13,1,
2023-04-27,BAL,@,DET,W,7.0,4.0,9.0,17-8,2.0,3.5,Baker,Shreve,Bautista,3:16,N,11599.0,1.12,2,
2023-04-29,BAL,@,DET,L,4.0,7.0,9.0,17-9,2.0,4.5,Rodríguez,Kremer,Lange,2:41,D,17974.0,1.11,-1,
2023-04-29,BAL,@,DET,W,6.0,4.0,9.0,18-9,2.0,4.5,Rodriguez,Boyd,Bautista,2:41,N,11048.0,1.06,1,
2023-04-30,BAL,@,DET,W,5.0,3.0,9.0,19-9,2.0,3.5,Voth,Turnbull,Cano,2:46,D,13626.0,1.05,2,
2023-05-02,BAL,@,KCR,W,11.0,7.0,9.0,20-9,2.0,3.5,Wells,Yarbrough,None,3:04,N,10487.0,1.06,3,
2023-05-03,BAL,@,KCR,L,0.0,6.0,9.0,20-10,2.0,4.5,Greinke,Gibson,None,1:59,N,10362.0,1.08,-1,
2023-05-04,BAL,@,KCR,W,13.0,10.0,9.0,21-10,2.0,4.5,Cano,Chapman,None,3:24,D,11514.0,1.05,1,
2023-05-05,BAL,@,ATL,W,9.0,4.0,9.0,22-10,2.0,4.5,Kremer,Fried,None,2:45,N,40176.0,1.09,2,
2023-05-06,BAL,@,ATL,L,4.0,5.0,9.0,22-11,2.0,4.5,Minter,Coulombe,Iglesias,2:52,N,41454.0,1.04,-1,
2023-05-07,BAL,@,ATL,L-wo,2.0,3.0,12.0,22-12,2.0,5.5,Tonkin,Pérez,None,3:29,D,40800.0,1.05,-2,
2023-05-08,BAL,Home,TBR,L,0.0,3.0,9.0,22-13,2.0,6.5,McClanahan,Gibson,Adam,2:35,N,12669.0,1.29,-3,
2023-05-09,BAL,Home,TBR,W,4.0,2.0,9.0,23-13,2.0,5.5,Rodriguez,Eflin,Bautista,2:22,N,10017.0,1.24,1,
2023-05-10,BAL,Home,TBR,W,2.0,1.0,9.0,24-13,2.0,4.5,Kremer,Chirinos,Cano,2:23,N,14395.0,1.29,2,
2023-05-12,BAL,Home,PIT,W,6.0,3.0,9.0,25-13,2.0,4.0,Baker,Hernandez,Bautista,2:47,N,25682.0,1.04,3,
2023-05-13,BAL,Home,PIT,W,2.0,0.0,9.0,26-13,2.0,3.0,Wells,Contreras,Bautista,2:04,N,21926.0,1.05,4,
2023-05-14,BAL,Home,PIT,L,0.0,4.0,9.0,26-14,2.0,4.0,Keller,Gibson,None,2:37,D,36403.0,1.09,-1,
2023-05-15,BAL,Home,LAA,L,5.0,9.0,9.0,26-15,2.0,4.5,Ohtani,Rodriguez,None,2:51,N,20148.0,1.09,-2,
