Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2024-04-23,SFG,Home,NYM,W,5.0,1.0,9.0,12-13,3.0,2.0,Webb,Severino,Doval,2:10,N,25453.0,.89,2.0,
2024-04-24,SFG,Home,NYM,L,2.0,8.0,9.0,12-14,3.0,3.0,Garrett,Hjelle,None,2:50,D,30183.0,.91,-1.0,
2024-04-26,SFG,Home,PIT,W-wo,3.0,0.0,9.0,13-14,2.0,3.5,Doval,Bednar,None,2:23,N,37110.0,.89,1.0,
2024-04-27,SFG,Home,PIT,L,3.0,4.0,10.0,13-15,2.0,4.5,Stratton,Rogers,Bednar,2:46,N,34841.0,.90,-1.0,
2024-04-28,SFG,Home,PIT,W,3.0,2.0,9.0,14-15,2.0,3.5,Winn,Jones,Doval,2:23,D,36380.0,.85,1.0,
2024-04-30,SFG,@,BOS,L,0.0,4.0,9.0,14-16,2.0,4.0,Criswell,Webb,None,2:32,N,30027.0,.86,-1.0,
2024-05-01,SFG,@,BOS,L,2.0,6.0,9.0,14-17,3.0,5.0,Crawford,Jefferies,None,2:14,N,30787.0,.83,-2.0,
2024-05-02,SFG,@,BOS,W,3.0,1.0,9.0,15-17,2.0,4.5,Walker,Kelly,Doval,2:21,D,30065.0,.78,1.0,
2024-05-03,SFG,@,PHI,L,3.0,4.0,9.0,15-18,3.0,5.5,Strahm,Hicks,Alvarado,3:00,N,40888.0,.85,-1.0,
2024-05-04,SFG,@,PHI,L,3.0,14.0,9.0,15-19,3.0,6.5,Suárez,Winn,None,3:01,N,42610.0,.88,-2.0,
2024-05-05,SFG,@,PHI,L,4.0,5.0,9.0,15-20,3.0,7.5,Walker,Webb,Alvarado,2:45,N,41058.0,.75,-3.0,
2024-05-06,SFG,@,PHI,L,1.0,6.0,9.0,15-21,4.0,8.5,Wheeler,Black,None,2:23,D,33408.0,.69,-4.0,
2024-05-07,SFG,@,COL,W,5.0,0.0,9.0,16-21,4.0,8.5,Harrison,Hudson,None,2:31,N,21259.0,.64,1.0,
2024-05-08,SFG,@,COL,W,8.0,6.0,9.0,17-21,4.0,8.5,Hicks,Lambert,None,2:46,N,20532.0,.70,2.0,
2024-05-09,SFG,@,COL,L,1.0,9.0,9.0,17-22,4.0,9.0,Quantrill,Winn,None,2:20,D,23870.0,.70,-1.0,
2024-05-10,SFG,Home,CIN,L,2.0,4.0,9.0,17-23,4.0,9.0,Abbott,Webb,Díaz,2:30,N,32867.0,.67,-2.0,
2024-05-11,SFG,Home,CIN,W,5.0,1.0,9.0,18-23,4.0,9.0,Rogers,Lodolo,None,2:35,D,37321.0,.61,1.0,
2024-05-12,SFG,Home,CIN,W-wo,6.0,5.0,10.0,19-23,4.0,8.0,Jackson,Pagán,None,3:13,D,36210.0,.64,2.0,
2024-05-13,SFG,Home,LAD,L,4.0,6.0,10.0,19-24,4.0,9.0,Treinen,Rogers,Feyereisen,2:55,N,35033.0,.80,-1.0,
2024-05-14,SFG,Home,LAD,L,2.0,10.0,9.0,19-25,4.0,10.0,Stone,Winn,None,2:36,N,33575.0,.75,-2.0,
2024-05-15,SFG,Home,LAD,W,4.0,1.0,9.0,20-25,4.0,9.0,Webb,Hernández,Doval,2:23,N,36027.0,.67,1.0,
2024-05-17,SFG,Home,COL,W,10.0,5.0,9.0,21-25,4.0,8.5,Hjelle,Feltner,None,3:01,N,32025.0,.64,2.0,
2024-05-18,SFG,Home,COL,W,14.0,4.0,9.0,22-25,3.0,8.5,Harrison,Blach,None,2:47,D,31098.0,.72,3.0,
2024-05-19,SFG,Home,COL,W,4.0,1.0,9.0,23-25,3.0,8.5,Hicks,Hudson,Doval,2:26,D,34766.0,.75,4.0,
2024-05-21,SFG,@,PIT,L-wo,6.0,7.0,10.0,23-26,3.0,9.0,Bednar,Miller,None,3:03,N,12652.0,.81,-1.0,
2024-05-22,SFG,@,PIT,W,9.0,5.0,10.0,24-26,3.0,8.0,Walker,Mlodzinski,None,3:23,N,13830.0,.81,1.0,
2024-05-23,SFG,@,PIT,W,7.0,6.0,9.0,25-26,3.0,7.5,Jackson,Stratton,Rogers,2:45,D,23162.0,.87,2.0,
2024-05-24,SFG,@,NYM,W,8.0,7.0,9.0,26-26,2.0,6.5,Avila,Garrett,Doval,2:45,N,26658.0,.90,3.0,
2024-05-25,SFG,@,NYM,W,7.0,2.0,10.0,27-26,2.0,5.5,Jackson,Reid-Foley,None,3:03,D,32971.0,.93,4.0,
2024-05-26,SFG,@,NYM,L-wo,3.0,4.0,9.0,27-27,2.0,5.5,Houser,Rogers,None,2:17,D,41016.0,1.02,-1.0,
2024-05-27,SFG,Home,PHI,W,8.0,4.0,9.0,28-27,2.0,5.0,Rodríguez,Walker,None,2:44,D,40598.0,.96,1.0,
2024-05-28,SFG,Home,PHI,W-wo,1.0,0.0,10.0,29-27,2.0,5.5,Hjelle,Strahm,None,2:32,N,34655.0,1.01,2.0,
2024-05-29,SFG,Home,PHI,L,1.0,6.0,9.0,29-28,2.0,6.5,Sánchez,Harrison,None,2:38,D,31763.0,1.05,-1.0,
2024-05-31,SFG,Home,NYY,L,2.0,6.0,9.0,29-29,3.0,6.5,Stroman,Hicks,None,2:24,N,35018.0,.94,-2.0,
2024-06-01,SFG,Home,NYY,L,3.0,7.0,9.0,29-30,3.0,7.5,Poteet,Webb,None,2:22,N,34487.0,.90,-3.0,
2024-06-02,SFG,Home,NYY,L,5.0,7.0,9.0,29-31,3.0,8.5,Tonkin,Doval,Holmes,2:55,D,39485.0,.85,-4.0,
2024-06-03,SFG,@,ARI,L-wo,2.0,4.0,9.0,29-32,3.0,9.0,Thompson,Rodríguez,None,2:12,N,21551.0,.84,-5.0,
2024-06-04,SFG,@,ARI,L,5.0,8.0,9.0,29-33,4.0,9.0,Ginkel,Harrison,Sewald,2:59,N,23548.0,.82,-6.0,
2024-06-05,SFG,@,ARI,W,9.0,3.0,9.0,30-33,3.0,8.0,Hjelle,Montgomery,None,3:30,D,24178.0,.80,1.0,
2024-06-07,SFG,@,TEX,W,5.0,2.0,9.0,31-33,3.0,8.5,Webb,Robertson,Doval,2:37,N,35868.0,.81,2.0,
2024-06-08,SFG,@,TEX,W,3.0,1.0,9.0,32-33,3.0,8.5,Miller,Heaney,Doval,2:33,D,34843.0,.81,3.0,
2024-06-09,SFG,@,TEX,L,2.0,7.0,9.0,32-34,3.0,8.5,Eovaldi,Winn,None,2:16,D,34912.0,.86,-1.0,
2024-06-10,SFG,Home,HOU,W-wo,4.0,3.0,10.0,33-34,3.0,8.0,Rodríguez,Montero,None,2:46,N,32820.0,.84,1.0,
2024-06-11,SFG,Home,HOU,L,1.0,3.0,9.0,33-35,3.0,9.0,Blanco,Hicks,Pressly,2:16,N,32853.0,.83,-1.0,
2024-06-12,SFG,Home,HOU,,,,,,,,,,,,,,,,
2024-06-14,SFG,Home,LAA,,,,,,,,,,,,,,,,
2024-06-15,SFG,Home,LAA,,,,,,,,,,,,,,,,
2024-06-16,SFG,Home,LAA,,,,,,,,,,,,,,,,
2024-06-17,SFG,@,CHC,,,,,,,,,,,,,,,,
2024-06-18,SFG,@,CHC,,,,,,,,,,,,,,,,
2024-06-19,SFG,@,CHC,,,,,,,,,,,,,,,,
2024-06-20,SFG,@,STL,,,,,,,,,,,,,,,,
2024-06-22,SFG,@,STL,,,,,,,,,,,,,,,,
2024-06-23,SFG,@,STL,,,,,,,,,,,,,,,,
2024-06-24,SFG,Home,CHC,,,,,,,,,,,,,,,,
2024-06-25,SFG,Home,CHC,,,,,,,,,,,,,,,,
2024-06-26,SFG,Home,CHC,,,,,,,,,,,,,,,,
2024-06-27,SFG,Home,CHC,,,,,,,,,,,,,,,,
2024-06-28,SFG,Home,LAD,,,,,,,,,,,,,,,,
2024-06-29,SFG,Home,LAD,,,,,,,,,,,,,,,,
2024-06-30,SFG,Home,LAD,,,,,,,,,,,,,,,,
2024-07-02,SFG,@,ATL,,,,,,,,,,,,,,,,
2024-07-03,SFG,@,ATL,,,,,,,,,,,,,,,,
2024-07-04,SFG,@,ATL,,,,,,,,,,,,,,,,
2024-07-05,SFG,@,CLE,,,,,,,,,,,,,,,,
2024-07-06,SFG,@,CLE,,,,,,,,,,,,,,,,
2024-07-07,SFG,@,CLE,,,,,,,,,,,,,,,,
2024-07-09,SFG,Home,TOR,,,,,,,,,,,,,,,,
2024-07-10,SFG,Home,TOR,,,,,,,,,,,,,,,,
2024-07-11,SFG,Home,TOR,,,,,,,,,,,,,,,,
2024-07-12,SFG,Home,MIN,,,,,,,,,,,,,,,,
2024-07-13,SFG,Home,MIN,,,,,,,,,,,,,,,,
2024-07-14,SFG,Home,MIN,,,,,,,,,,,,,,,,
2024-07-19,SFG,@,COL,,,,,,,,,,,,,,,,
2024-07-20,SFG,@,COL,,,,,,,,,,,,,,,,
2024-07-21,SFG,@,COL,,,,,,,,,,,,,,,,
2024-07-22,SFG,@,LAD,,,,,,,,,,,,,,,,
2024-07-23,SFG,@,LAD,,,,,,,,,,,,,,,,
2024-07-24,SFG,@,LAD,,,,,,,,,,,,,,,,
2024-07-25,SFG,@,LAD,,,,,,,,,,,,,,,,
2024-07-26,SFG,Home,COL,,,,,,,,,,,,,,,,
2024-07-27,SFG,Home,COL,,,,,,,,,,,,,,,,
2024-07-27,SFG,Home,COL,,,,,,,,,,,,,,,,
2024-07-28,SFG,Home,COL,,,,,,,,,,,,,,,,
2024-07-30,SFG,Home,OAK,,,,,,,,,,,,,,,,
2024-07-31,SFG,Home,OAK,,,,,,,,,,,,,,,,
2024-08-02,SFG,@,CIN,,,,,,,,,,,,,,,,
2024-08-03,SFG,@,CIN,,,,,,,,,,,,,,,,
2024-08-04,SFG,@,CIN,,,,,,,,,,,,,,,,
2024-08-05,SFG,@,WSN,,,,,,,,,,,,,,,,
2024-08-06,SFG,@,WSN,,,,,,,,,,,,,,,,
2024-08-07,SFG,@,WSN,,,,,,,,,,,,,,,,
2024-08-08,SFG,@,WSN,,,,,,,,,,,,,,,,
2024-08-09,SFG,Home,DET,,,,,,,,,,,,,,,,
2024-08-10,SFG,Home,DET,,,,,,,,,,,,,,,,
2024-08-11,SFG,Home,DET,,,,,,,,,,,,,,,,
2024-08-12,SFG,Home,ATL,,,,,,,,,,,,,,,,
2024-08-13,SFG,Home,ATL,,,,,,,,,,,,,,,,
2024-08-14,SFG,Home,ATL,,,,,,,,,,,,,,,,
2024-08-15,SFG,Home,ATL,,,,,,,,,,,,,,,,
2024-08-17,SFG,@,OAK,,,,,,,,,,,,,,,,
2024-08-18,SFG,@,OAK,,,,,,,,,,,,,,,,
2024-08-19,SFG,Home,CHW,,,,,,,,,,,,,,,,
2024-08-20,SFG,Home,CHW,,,,,,,,,,,,,,,,
2024-08-21,SFG,Home,CHW,,,,,,,,,,,,,,,,
2024-08-23,SFG,@,SEA,,,,,,,,,,,,,,,,
2024-08-24,SFG,@,SEA,,,,,,,,,,,,,,,,
2024-08-25,SFG,@,SEA,,,,,,,,,,,,,,,,
2024-08-27,SFG,@,MIL,,,,,,,,,,,,,,,,
2024-08-28,SFG,@,MIL,,,,,,,,,,,,,,,,
2024-08-29,SFG,@,MIL,,,,,,,,,,,,,,,,
2024-08-30,SFG,Home,MIA,,,,,,,,,,,,,,,,
2024-08-31,SFG,Home,MIA,,,,,,,,,,,,,,,,
2024-09-01,SFG,Home,MIA,,,,,,,,,,,,,,,,
2024-09-03,SFG,Home,ARI,,,,,,,,,,,,,,,,
2024-09-04,SFG,Home,ARI,,,,,,,,,,,,,,,,
2024-09-05,SFG,Home,ARI,,,,,,,,,,,,,,,,
2024-09-06,SFG,@,SDP,,,,,,,,,,,,,,,,
2024-09-07,SFG,@,SDP,,,,,,,,,,,,,,,,
2024-09-08,SFG,@,SDP,,,,,,,,,,,,,,,,
2024-09-10,SFG,Home,MIL,,,,,,,,,,,,,,,,
2024-09-11,SFG,Home,MIL,,,,,,,,,,,,,,,,
2024-09-12,SFG,Home,MIL,,,,,,,,,,,,,,,,
2024-09-13,SFG,Home,SDP,,,,,,,,,,,,,,,,
2024-09-14,SFG,Home,SDP,,,,,,,,,,,,,,,,
2024-09-15,SFG,Home,SDP,,,,,,,,,,,,,,,,
2024-09-17,SFG,@,BAL,,,,,,,,,,,,,,,,
2024-09-18,SFG,@,BAL,,,,,,,,,,,,,,,,
2024-09-19,SFG,@,BAL,,,,,,,,,,,,,,,,
2024-09-20,SFG,@,KCR,,,,,,,,,,,,,,,,
2024-09-21,SFG,@,KCR,,,,,,,,,,,,,,,,
2024-09-22,SFG,@,KCR,,,,,,,,,,,,,,,,
2024-09-23,SFG,@,ARI,,,,,,,,,,,,,,,,
2024-09-24,SFG,@,ARI,,,,,,,,,,,,,,,,
2024-09-25,SFG,@,ARI,,,,,,,,,,,,,,,,
2024-09-27,SFG,Home,STL,,,,,,,,,,,,,,,,
2024-09-28,SFG,Home,STL,,,,,,,,,,,,,,,,
2024-09-29,SFG,Home,STL,,,,,,,,,,,,,,,,
2024-03-28,STL,@,LAD,L,1.0,7.0,9.0,0-1,4.0,1.0,Glasnow,Mikolas,Yarbrough,2:23,D,52667.0,.94,-1.0,
2024-03-29,STL,@,LAD,L,3.0,6.0,9.0,0-2,5.0,2.0,Miller,Thompson,Phillips,2:23,N,47524.0,.90,-2.0,
2024-03-30,STL,@,LAD,W,6.0,5.0,10.0,1-2,4.0,2.0,Helsley,Hurt,Gallegos,3:17,N,45019.0,.85,1.0,
2024-03-31,STL,@,LAD,L,4.0,5.0,9.0,1-3,5.0,3.0,Crismatt,King,Hudson,2:41,D,41014.0,.90,-1.0,
2024-04-01,STL,@,SDP,W,6.0,2.0,9.0,2-3,5.0,3.0,Gibson,Waldron,None,2:45,N,37566.0,.86,1.0,
2024-04-02,STL,@,SDP,W,5.0,2.0,9.0,3-3,5.0,2.5,Mikolas,Darvish,Helsley,2:23,N,43076.0,.90,2.0,
2024-04-03,STL,@,SDP,L,2.0,3.0,9.0,3-4,5.0,2.5,Musgrove,Thompson,Suarez,2:47,D,38835.0,.92,-1.0,
2024-04-04,STL,Home,MIA,W,8.0,5.0,9.0,4-4,5.0,2.5,Gallegos,Sánchez,Helsley,2:47,D,47273.0,.91,1.0,
2024-04-06,STL,Home,MIA,W,3.0,1.0,9.0,5-4,5.0,2.0,Matz,Rogers,Helsley,2:18,D,37328.0,.93,2.0,
2024-04-07,STL,Home,MIA,L,3.0,10.0,9.0,5-5,5.0,3.0,Meyer,Gibson,None,2:27,D,39519.0,.94,-1.0,
2024-04-08,STL,Home,PHI,L,3.0,5.0,10.0,5-6,5.0,4.0,Hoffman,Helsley,Soto,2:50,N,32621.0,.93,-2.0,
2024-04-09,STL,Home,PHI,W,3.0,0.0,9.0,6-6,5.0,3.0,Gray,Wheeler,Helsley,2:39,N,31972.0,.91,1.0,
2024-04-10,STL,Home,PHI,L,3.0,4.0,9.0,6-7,5.0,3.5,Nola,Pallante,Hoffman,3:10,D,33104.0,.88,-1.0,
2024-04-12,STL,@,ARI,W,9.0,6.0,9.0,7-7,5.0,3.0,Gallegos,Mantiply,Helsley,2:44,N,29247.0,.92,1.0,
2024-04-13,STL,@,ARI,L,2.0,4.0,9.0,7-8,5.0,4.0,Nelson,Gibson,Ginkel,2:22,N,33640.0,.94,-1.0,
2024-04-14,STL,@,ARI,L,0.0,5.0,9.0,7-9,5.0,4.0,Gallen,Mikolas,None,2:29,D,26460.0,.87,-2.0,
2024-04-15,STL,@,OAK,W,3.0,1.0,9.0,8-9,5.0,3.0,Gray,Stripling,Helsley,2:19,N,5508.0,.79,1.0,
2024-04-16,STL,@,OAK,W,3.0,2.0,9.0,9-9,5.0,2.0,Lynn,Jiménez,Helsley,2:29,N,3296.0,.83,2.0,
2024-04-17,STL,@,OAK,L,3.0,6.0,9.0,9-10,5.0,3.0,Blackburn,Matz,Miller,2:30,D,9551.0,.87,-1.0,
2024-04-19,STL,Home,MIL,L,1.0,2.0,10.0,9-11,5.0,4.0,Payamps,Helsley,Milner,3:02,N,40147.0,.93,-2.0,
2024-04-20,STL,Home,MIL,L,5.0,12.0,9.0,9-12,5.0,5.0,Wilson,Mikolas,None,3:01,D,41949.0,.87,-3.0,
2024-04-21,STL,Home,MIL,L,0.0,2.0,9.0,9-13,5.0,6.0,Hudson,Gray,Payamps,2:34,D,40715.0,.82,-4.0,
2024-04-22,STL,Home,ARI,W-wo,5.0,3.0,9.0,10-13,5.0,5.0,Helsley,Thompson,None,2:30,N,33036.0,.76,1.0,
2024-04-23,STL,Home,ARI,L,1.0,14.0,9.0,10-14,5.0,5.0,Henry,Matz,Allen,2:37,N,32875.0,.76,-1.0,
2024-04-24,STL,Home,ARI,W,5.0,1.0,9.0,11-14,5.0,5.0,Gibson,Montgomery,None,2:21,D,36390.0,.70,1.0,
2024-04-26,STL,@,NYM,W,4.0,2.0,9.0,12-14,5.0,5.5,Mikolas,Buttó,Helsley,2:30,N,24159.0,.77,2.0,
2024-04-27,STL,@,NYM,W,7.0,4.0,9.0,13-14,5.0,4.5,Gray,Houser,Helsley,3:03,D,32332.0,.80,3.0,
2024-04-28,STL,@,NYM,L-wo,2.0,4.0,11.0,13-15,5.0,4.5,Garrett,Liberatore,None,2:59,D,30980.0,.83,-1.0,
2024-04-30,STL,@,DET,W,2.0,1.0,9.0,14-15,4.0,4.5,Liberatore,Miller,Helsley,2:19,D,,.76,1.0,
2024-04-30,STL,@,DET,L,6.0,11.0,9.0,14-16,4.0,4.5,Holton,Leahy,None,3:00,D,16290.0,.81,-1.0,
2024-05-01,STL,@,DET,L,1.0,4.0,9.0,14-17,4.0,5.5,Maeda,Mikolas,Lange,2:21,D,16035.0,.78,-2.0,
2024-05-03,STL,Home,CHW,W,3.0,0.0,9.0,15-17,4.0,5.5,Gray,Keller,Helsley,2:21,N,34010.0,.75,1.0,
2024-05-04,STL,Home,CHW,L,5.0,6.0,10.0,15-18,4.0,5.5,Kopech,Fernandez,Banks,3:12,D,38559.0,.78,-1.0,
2024-05-05,STL,Home,CHW,L,1.0,5.0,9.0,15-19,5.0,5.5,Crochet,Gallegos,None,2:28,D,43046.0,.72,-2.0,
2024-05-06,STL,Home,NYM,L,3.0,4.0,9.0,15-20,5.0,5.5,Manaea,Kittredge,Díaz,2:25,N,31283.0,.73,-3.0,
2024-05-07,STL,Home,NYM,L,5.0,7.0,9.0,15-21,5.0,6.5,Buttó,Mikolas,Ottavino,2:52,N,32606.0,.68,-4.0,
2024-05-09,STL,@,MIL,L,1.0,7.0,9.0,15-22,5.0,7.0,Koenig,Gray,None,2:27,N,25031.0,.67,-5.0,
2024-05-10,STL,@,MIL,L,2.0,11.0,9.0,15-23,5.0,8.0,Gasser,Lynn,Herget,2:31,N,30104.0,.62,-6.0,
2024-05-11,STL,@,MIL,L,3.0,5.0,9.0,15-24,5.0,9.0,Milner,Kittredge,Megill,2:50,N,34028.0,.55,-7.0,
2024-05-12,STL,@,MIL,W,4.0,3.0,9.0,16-24,5.0,8.0,Mikolas,Peguero,Helsley,2:44,D,36865.0,.50,1.0,
2024-05-13,STL,@,LAA,W,10.0,5.0,9.0,17-24,4.0,7.0,Leahy,Moore,None,2:54,N,22814.0,.47,2.0,
2024-05-14,STL,@,LAA,W,7.0,6.0,9.0,18-24,4.0,7.0,Gray,Strickland,Helsley,2:55,N,21490.0,.55,3.0,
2024-05-15,STL,@,LAA,L,2.0,7.0,9.0,18-25,4.0,8.0,Canning,Lynn,None,2:57,N,21961.0,.58,-1.0,
2024-05-17,STL,Home,BOS,W,10.0,6.0,9.0,19-25,4.0,7.0,Gibson,Bello,None,2:52,N,37961.0,.54,1.0,
2024-05-18,STL,Home,BOS,W,7.0,2.0,9.0,20-25,3.0,7.0,Romero,Slaten,None,2:40,N,40690.0,.63,2.0,
2024-05-19,STL,Home,BOS,L,3.0,11.0,9.0,20-26,4.0,7.0,Pivetta,Liberatore,None,2:51,D,39316.0,.62,-1.0,
2024-05-20,STL,Home,BAL,W,6.0,3.0,9.0,21-26,4.0,6.0,Gray,Kremer,Helsley,2:49,N,35598.0,.60,1.0,
2024-05-21,STL,Home,BAL,W,3.0,1.0,9.0,22-26,4.0,6.0,Lynn,Webb,Helsley,2:08,D,32582.0,++,,
2024-05-22,STL,Home,BAL,W,5.0,4.0,9.0,23-26,3.0,5.0,King,Irvin,Fernandez,2:32,D,33324.0,.67,3.0,
2024-05-25,STL,Home,CHC,W,7.0,6.0,9.0,24-26,3.0,5.5,Romero,Leiter,Helsley,2:53,N,45071.0,.82,4.0,
2024-05-26,STL,Home,CHC,W,4.0,3.0,9.0,25-26,3.0,4.5,Gray,Assad,Helsley,2:36,N,40892.0,.91,5.0,
2024-05-27,STL,@,CIN,L,1.0,3.0,9.0,25-27,3.0,5.5,Lodolo,Lynn,Sims,2:15,D,24797.0,.93,-1.0,
2024-05-28,STL,@,CIN,W,7.0,1.0,9.0,26-27,3.0,4.5,Gibson,Abbott,None,2:37,N,19471.0,.87,1.0,
2024-05-29,STL,@,CIN,W,5.0,3.0,9.0,27-27,2.0,4.5,Pallante,Montas,Helsley,2:58,D,18713.0,.94,2.0,
2024-05-31,STL,@,PHI,L,2.0,4.0,9.0,27-28,2.0,6.0,Nola,Mikolas,Hoffman,2:14,N,44742.0,.97,-1.0,
2024-06-01,STL,@,PHI,L,1.0,6.0,9.0,27-29,3.0,7.0,Turnbull,Gray,None,2:28,N,44668.0,.88,-2.0,
2024-06-02,STL,@,PHI,W,5.0,4.0,10.0,28-29,2.0,7.0,King,Soto,Helsley,3:04,N,41190.0,.83,1.0,
2024-06-03,STL,@,HOU,L,4.0,7.0,9.0,28-30,2.0,7.0,Montero,Romero,Hader,2:56,N,33638.0,.86,-1.0,
2024-06-04,STL,@,HOU,L,5.0,8.0,9.0,28-31,3.0,7.0,Scott,Pallante,Pressly,3:01,N,33468.0,.78,-2.0,
2024-06-05,STL,@,HOU,W,4.0,2.0,9.0,29-31,3.0,6.0,Mikolas,Blanco,Helsley,2:00,D,32047.0,.79,1.0,
2024-06-06,STL,Home,COL,L,2.0,3.0,9.0,29-32,3.0,6.5,Quantrill,Gray,Kinley,2:59,N,33332.0,.85,-1.0,
2024-06-07,STL,Home,COL,W,8.0,5.0,9.0,30-32,2.0,6.5,Romero,Carasiti,Helsley,2:59,N,35229.0,.76,1.0,
2024-06-08,STL,Home,COL,L,5.0,6.0,9.0,30-33,4.0,7.5,Vodnik,Kittredge,Kinley,2:31,D,34577.0,.80,-1.0,
2024-06-09,STL,Home,COL,W,5.0,1.0,9.0,31-33,2.0,6.5,Pallante,Blach,None,2:15,D,40219.0,.71,1.0,
2024-06-11,STL,Home,PIT,L,1.0,2.0,9.0,31-34,3.0,7.0,Holderman,Helsley,Bednar,2:28,N,34278.0,.86,-1.0,
2024-06-12,STL,Home,PIT,,,,,,,,,,,,,,,,
2024-06-13,STL,Home,PIT,,,,,,,,,,,,,,,,
2024-06-14,STL,@,CHC,,,,,,,,,,,,,,,,
2024-06-15,STL,@,CHC,,,,,,,,,,,,,,,,
2024-06-16,STL,@,CHC,,,,,,,,,,,,,,,,
2024-06-17,STL,@,MIA,,,,,,,,,,,,,,,,
2024-06-18,STL,@,MIA,,,,,,,,,,,,,,,,
2024-06-19,STL,@,MIA,,,,,,,,,,,,,,,,
2024-06-20,STL,Home,SFG,,,,,,,,,,,,,,,,
2024-06-22,STL,Home,SFG,,,,,,,,,,,,,,,,
2024-06-23,STL,Home,SFG,,,,,,,,,,,,,,,,
2024-06-24,STL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-25,STL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-26,STL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-27,STL,Home,CIN,,,,,,,,,,,,,,,,
2024-06-28,STL,Home,CIN,,,,,,,,,,,,,,,,
2024-06-29,STL,Home,CIN,,,,,,,,,,,,,,,,
2024-06-30,STL,Home,CIN,,,,,,,,,,,,,,,,
2024-07-02,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-03,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-04,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-05,STL,@,WSN,,,,,,,,,,,,,,,,
2024-07-06,STL,@,WSN,,,,,,,,,,,,,,,,
2024-07-07,STL,@,WSN,,,,,,,,,,,,,,,,
2024-07-08,STL,@,WSN,,,,,,,,,,,,,,,,
2024-07-09,STL,Home,KCR,,,,,,,,,,,,,,,,
2024-07-10,STL,Home,KCR,,,,,,,,,,,,,,,,
2024-07-12,STL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-13,STL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-13,STL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-14,STL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-19,STL,@,ATL,,,,,,,,,,,,,,,,
2024-07-20,STL,@,ATL,,,,,,,,,,,,,,,,
2024-07-21,STL,@,ATL,,,,,,,,,,,,,,,,
2024-07-22,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-23,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-24,STL,@,PIT,,,,,,,,,,,,,,,,
2024-07-26,STL,Home,WSN,,,,,,,,,,,,,,,,
2024-07-27,STL,Home,WSN,,,,,,,,,,,,,,,,
2024-07-28,STL,Home,WSN,,,,,,,,,,,,,,,,
2024-07-29,STL,Home,TEX,,,,,,,,,,,,,,,,
2024-07-30,STL,Home,TEX,,,,,,,,,,,,,,,,
2024-07-31,STL,Home,TEX,,,,,,,,,,,,,,,,
2024-08-01,STL,@,CHC,,,,,,,,,,,,,,,,
2024-08-02,STL,@,CHC,,,,,,,,,,,,,,,,
2024-08-03,STL,@,CHC,,,,,,,,,,,,,,,,
2024-08-04,STL,@,CHC,,,,,,,,,,,,,,,,
2024-08-05,STL,Home,NYM,,,,,,,,,,,,,,,,
2024-08-06,STL,Home,TBR,,,,,,,,,,,,,,,,
2024-08-07,STL,Home,TBR,,,,,,,,,,,,,,,,
2024-08-08,STL,Home,TBR,,,,,,,,,,,,,,,,
2024-08-09,STL,@,KCR,,,,,,,,,,,,,,,,
2024-08-10,STL,@,KCR,,,,,,,,,,,,,,,,
2024-08-12,STL,@,CIN,,,,,,,,,,,,,,,,
2024-08-13,STL,@,CIN,,,,,,,,,,,,,,,,
2024-08-14,STL,@,CIN,,,,,,,,,,,,,,,,
2024-08-16,STL,Home,LAD,,,,,,,,,,,,,,,,
2024-08-17,STL,Home,LAD,,,,,,,,,,,,,,,,
2024-08-18,STL,Home,LAD,,,,,,,,,,,,,,,,
2024-08-20,STL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-21,STL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-22,STL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-23,STL,@,MIN,,,,,,,,,,,,,,,,
2024-08-24,STL,@,MIN,,,,,,,,,,,,,,,,
2024-08-25,STL,@,MIN,,,,,,,,,,,,,,,,
2024-08-26,STL,Home,SDP,,,,,,,,,,,,,,,,
2024-08-27,STL,Home,SDP,,,,,,,,,,,,,,,,
2024-08-28,STL,Home,SDP,,,,,,,,,,,,,,,,
2024-08-29,STL,Home,SDP,,,,,,,,,,,,,,,,
2024-08-30,STL,@,NYY,,,,,,,,,,,,,,,,
2024-08-31,STL,@,NYY,,,,,,,,,,,,,,,,
2024-09-01,STL,@,NYY,,,,,,,,,,,,,,,,
2024-09-02,STL,@,MIL,,,,,,,,,,,,,,,,
2024-09-03,STL,@,MIL,,,,,,,,,,,,,,,,
2024-09-04,STL,@,MIL,,,,,,,,,,,,,,,,
2024-09-06,STL,Home,SEA,,,,,,,,,,,,,,,,
